cluster_number	gene	z_score
10	SCRG1	-1.0936435461044312
10	RERGL	-1.0941863059997559
10	MTUS2	-1.101666808128357
10	MS4A7	-1.1043556928634644
10	ST3GAL5	-1.1056643724441528
10	GATA2	-1.1079703569412231
10	STC1	-1.1120046377182007
10	ZC3H12A	-1.1127766370773315
10	RP11-834C11.4	-1.1132750511169434
10	C10orf71	-1.1134989261627197
10	PRKCB	-1.118510127067566
10	SYK	-1.119070291519165
10	SLITRK6	-1.1192227602005005
10	KBTBD11	-1.1252788305282593
10	CXCL2	-1.1256033182144165
10	HMHA1	-1.1267602443695068
10	C19orf38	-1.1269476413726807
10	PHLDA2	-1.129221796989441
10	AGL	-1.1322805881500244
10	HTR2B	-1.1354261636734009
10	LTBP2	-1.1371662616729736
10	ANGPTL6	-1.1374478340148926
10	SEMA3G	-1.1390169858932495
10	ID4	-1.1392823457717896
10	IL10RA	-1.1451863050460815
10	HECW2	-1.1456644535064697
10	CABP1	-1.146545171737671
10	AKR1C2	-1.1469942331314087
10	SLFN11	-1.1512999534606934
10	HSPA2	-1.1548923254013062
10	QPCT	-1.158245325088501
10	TMEM37	-1.158586025238037
10	RAB27B	-1.1598469018936157
10	TP53I11	-1.1620540618896484
10	EGFL7	-1.1649479866027832
10	PTGS2	-1.1656962633132935
10	CITED1	-1.1660301685333252
10	NCF2	-1.1701024770736694
10	RHBDF2	-1.1730389595031738
10	CD24	-1.175193428993225
10	LEFTY2	-1.1755859851837158
10	SSTR2	-1.175708532333374
10	CXCR4	-1.1765567064285278
10	DAB2	-1.177161693572998
10	MIR503HG	-1.1775519847869873
10	NRROS	-1.1791813373565674
10	SOCS1	-1.1801810264587402
10	VIPR2	-1.1817585229873657
10	PILRA	-1.1817823648452759
10	NFKBIZ	-1.1823787689208984
10	MIA	-1.182439923286438
10	S100A8	-1.1831337213516235
10	MROH8	-1.1849461793899536
10	ARHGAP27	-1.1876308917999268
10	GPAT2	-1.1895191669464111
10	PMAIP1	-1.191182017326355
10	RPS6KA1	-1.1989384889602661
10	BLNK	-1.1991010904312134
10	ENO3	-1.2000997066497803
10	LY6E	-1.2004319429397583
10	HPGD	-1.2007427215576172
10	GEM	-1.201161503791809
10	LHFP	-1.2013951539993286
10	SH3BGRL3	-1.2019946575164795
10	SH3BGRL2	-1.2022278308868408
10	PI15	-1.2051706314086914
10	RP11-431K24.1	-1.2061948776245117
10	S100B	-1.2076102495193481
10	REL	-1.2084400653839111
10	ITIH5	-1.208461046218872
10	TMC8	-1.209437608718872
10	C14orf180	-1.2141605615615845
10	ATP2A3	-1.2171094417572021
10	BCYRN1	-1.2186400890350342
10	CD52	-1.2196260690689087
10	LILRB2	-1.2198556661605835
10	SIGLEC14	-1.2200337648391724
10	RGS2	-1.2224825620651245
10	CD55	-1.2233250141143799
10	DENND3	-1.2239304780960083
10	CXCL16	-1.2274478673934937
10	GIMAP6	-1.2298537492752075
10	SCGN	-1.2298989295959473
10	AC018647.3	-1.2303868532180786
10	MILR1	-1.232111930847168
10	MS4A2	-1.238543152809143
10	TSPAN15	-1.2439497709274292
10	SEMA6D	-1.2449698448181152
10	RP5-1171I10.5	-1.2468544244766235
10	SLN	-1.249609351158142
10	PDLIM4	-1.2503572702407837
10	CSF2RB	-1.251289963722229
10	SAMHD1	-1.251784086227417
10	WARS	-1.2563339471817017
10	MAFB	-1.2662723064422607
10	KIF1A	-1.2717231512069702
10	ERBB3	-1.2751017808914185
10	PTPRZ1	-1.2753499746322632
10	DONSON	-1.2773033380508423
10	TM4SF1	-1.2857859134674072
10	ORC6	-1.285814881324768
10	GPRC5A	-1.290927767753601
10	ADAMTS4	-1.2920739650726318
10	C1S	-1.2932915687561035
10	SIPA1L2	-1.2933104038238525
10	MEF2A	-1.2940250635147095
10	RASGRP3	-1.2957005500793457
10	PDLIM1	-1.2975754737854004
10	ABCA1	-1.3008439540863037
10	LAT2	-1.302032470703125
10	ACSM3	-1.3033559322357178
10	C1QTNF3	-1.304513692855835
10	LINC01094	-1.3056668043136597
10	CD84	-1.308917760848999
10	C10orf128	-1.3114498853683472
10	LSP1	-1.3121434450149536
10	ATP8B4	-1.31220543384552
10	CILP	-1.313889741897583
10	TMEM163	-1.3176093101501465
10	KCNH2	-1.3201823234558105
10	LA16c-380H5.5	-1.3215564489364624
10	PLEK	-1.3217312097549438
10	HES1	-1.3225947618484497
10	KCNQ1OT1	-1.3257677555084229
10	ABI3BP	-1.3283964395523071
10	CLGN	-1.3302302360534668
10	SELPLG	-1.3339847326278687
10	OSR1	-1.3358428478240967
10	C1R	-1.3366529941558838
10	CDH19	-1.336901307106018
10	FAM101B	-1.3376567363739014
10	TYROBP	-1.3494670391082764
10	PIK3AP1	-1.350870132446289
10	CHST2	-1.355307698249817
10	NKAIN4	-1.3555492162704468
10	MPZ	-1.3596135377883911
10	FABP4	-1.3651390075683594
10	SLC15A3	-1.3673760890960693
10	TPP1	-1.3674482107162476
10	NOSTRIN	-1.3691130876541138
10	STRIP2	-1.3697173595428467
10	CD9	-1.3738811016082764
10	NPC2	-1.3747845888137817
10	TLR2	-1.3754841089248657
10	ACSL4	-1.37740957736969
10	HLA-DQB1	-1.3848085403442383
10	GJA5	-1.387771487236023
10	IKZF1	-1.3903719186782837
10	AC005592.1	-1.3929208517074585
10	COL9A2	-1.3952547311782837
10	SEPP1	-1.3972136974334717
10	S100A6	-1.3972926139831543
10	CSRP1	-1.3988455533981323
10	PTPRJ	-1.4023281335830688
10	LRRC32	-1.4034520387649536
10	SLC12A5	-1.4038190841674805
10	CALML6	-1.407517910003662
10	POU2F2	-1.4075794219970703
10	SERPINF1	-1.408389687538147
10	FMO2	-1.4098891019821167
10	RGCC	-1.4102596044540405
10	ANKRD29	-1.4105080366134644
10	ISG15	-1.4133161306381226
10	TBXAS1	-1.415519118309021
10	TNC	-1.4199622869491577
10	IL1A	-1.420098066329956
10	CD180	-1.4245678186416626
10	TCEA3	-1.4246971607208252
10	DEF6	-1.4264585971832275
10	CRABP1	-1.4293434619903564
10	FNDC1	-1.4293923377990723
10	LYVE1	-1.4311596155166626
10	HDC	-1.4312764406204224
10	PARVG	-1.4341226816177368
10	LIPA	-1.4427534341812134
10	RAMP2	-1.443915843963623
10	PPP1R3B	-1.4506033658981323
10	HLX	-1.454035997390747
10	LTC4S	-1.4564666748046875
10	DAAM2	-1.4577805995941162
10	CCDC160	-1.4577882289886475
10	NFATC2	-1.4632033109664917
10	PRDM1	-1.4675081968307495
10	ITGA11	-1.467674732208252
10	TNXB	-1.4758437871932983
10	CTSC	-1.4762762784957886
10	VEGFA	-1.4764394760131836
10	XIRP1	-1.4772579669952393
10	RBM47	-1.48113214969635
10	APOD	-1.4833401441574097
10	ANKH	-1.5014656782150269
10	FAM65B	-1.5022633075714111
10	BIN2	-1.5031442642211914
10	ITGA1	-1.5076756477355957
10	CARD16	-1.5079542398452759
10	SH2B3	-1.5083707571029663
10	PAWR	-1.509268045425415
10	PSRC1	-1.511003851890564
10	PLAU	-1.517838716506958
10	IRF8	-1.5190656185150146
10	AKAP12	-1.523404836654663
10	ASPN	-1.5248042345046997
10	LXN	-1.5253002643585205
10	PLEK2	-1.5303047895431519
10	TNFRSF11A	-1.5349124670028687
10	PDE1B	-1.5404406785964966
10	CASP1	-1.5429797172546387
10	GPNMB	-1.5464928150177002
10	ADAMTS6	-1.5465846061706543
10	PLXDC1	-1.5466420650482178
10	TINAGL1	-1.5472553968429565
10	TTYH1	-1.5478595495224
10	VCAN	-1.5492631196975708
10	NETO2	-1.5493676662445068
10	ARHGAP30	-1.5508201122283936
10	NET1	-1.5518659353256226
10	MCM5	-1.5571261644363403
10	GINS2	-1.560711145401001
10	CLCNKB	-1.5638055801391602
10	RP11-557H15.4	-1.5698658227920532
10	ALOX5	-1.5727429389953613
10	ARHGAP15	-1.5773561000823975
10	MASP1	-1.5774555206298828
10	CD33	-1.5778658390045166
10	FGD2	-1.584072470664978
10	PCDH12	-1.5869035720825195
10	TNK2	-1.5941038131713867
10	MERTK	-1.5971142053604126
10	LTB	-1.5998172760009766
10	CYFIP2	-1.6026835441589355
10	CPVL	-1.6034533977508545
10	PLP1	-1.6036442518234253
10	ENPEP	-1.6041672229766846
10	RNF152	-1.6091995239257812
10	P2RX1	-1.6119303703308105
10	CCL21	-1.6133646965026855
10	POSTN	-1.6139130592346191
10	LRRC25	-1.6140167713165283
10	TIMD4	-1.615193247795105
10	HAS2	-1.616868019104004
10	HLA-DMA	-1.6181069612503052
10	RCAN2	-1.6186842918395996
10	LINC01186	-1.6194783449172974
10	DACH1	-1.6208282709121704
10	CSF2RA	-1.6234570741653442
10	UACA	-1.6276495456695557
10	ABCC9	-1.6290405988693237
10	LAD1	-1.6312792301177979
10	MARCH11	-1.6333284378051758
10	MT3	-1.6343157291412354
10	MIR1-1HG	-1.6352276802062988
10	CEBPA	-1.6366617679595947
10	NLRP3	-1.6385098695755005
10	TRIM36	-1.6389483213424683
10	BTK	-1.6453747749328613
10	MS4A6A	-1.6466220617294312
10	CKM	-1.647297978401184
10	NPL	-1.6481895446777344
10	RUNX1	-1.64841628074646
10	KLHL23	-1.6484912633895874
10	CD74	-1.6504113674163818
10	KCNAB1	-1.650497555732727
10	E2F1	-1.650710940361023
10	RNASE1	-1.6514049768447876
10	AKR1B1	-1.6580108404159546
10	RELN	-1.6597446203231812
10	ARHGAP11B	-1.667365550994873
10	STX11	-1.6709586381912231
10	DOCK2	-1.672751784324646
10	DUSP6	-1.6745468378067017
10	C1orf162	-1.6760598421096802
10	LAMC3	-1.6821587085723877
10	PRR11	-1.68394136428833
10	RP11-394O4.5	-1.6877704858779907
10	PTX3	-1.6885242462158203
10	HELLS	-1.6930965185165405
10	ANXA3	-1.6944422721862793
10	FAM105A	-1.6987286806106567
10	SFRP4	-1.713495135307312
10	COX6A2	-1.71770179271698
10	TMEM56	-1.7187849283218384
10	SOD3	-1.7193630933761597
10	INPP5D	-1.7235958576202393
10	FAM26F	-1.7252790927886963
10	FZD8	-1.7258806228637695
10	ZFP36	-1.7279345989227295
10	C5AR1	-1.7286185026168823
10	PAIP2B	-1.7309482097625732
10	GNA15	-1.7330819368362427
10	HLA-DMB	-1.7347424030303955
10	C5orf38	-1.7487635612487793
10	TFEC	-1.7496366500854492
10	FXYD5	-1.758612871170044
10	TAGLN	-1.7597694396972656
10	NFASC	-1.7627336978912354
10	LPAR5	-1.7640728950500488
10	RETN	-1.7710379362106323
10	ADCYAP1	-1.7729464769363403
10	MNDA	-1.7752788066864014
10	CTSG	-1.7809975147247314
10	NMU	-1.7835897207260132
10	HN1	-1.7848395109176636
10	CTD-3252C9.4	-1.7873834371566772
10	CTSK	-1.7892605066299438
10	WAS	-1.7988370656967163
10	GPSM3	-1.8010711669921875
10	KCNMB1	-1.8017977476119995
10	PLAUR	-1.8089442253112793
10	COX4I2	-1.8099926710128784
10	XPO4	-1.8113477230072021
10	PLTP	-1.8133437633514404
10	RP11-245D16.4	-1.8167120218276978
10	ITGA8	-1.822109580039978
10	CCL2	-1.8229531049728394
10	CD83	-1.8248262405395508
10	EDIL3	-1.8263511657714844
10	EMP2	-1.8352365493774414
10	APOC1	-1.8355815410614014
10	NCF1	-1.8366812467575073
10	C1orf95	-1.8435754776000977
10	CDCA7	-1.8440839052200317
10	SLC18A2	-1.8445581197738647
10	EPAS1	-1.8453431129455566
10	SPON2	-1.8506044149398804
10	TNFRSF1B	-1.858917236328125
10	FAP	-1.8616502285003662
10	IGSF6	-1.8622682094573975
10	CLU	-1.863002896308899
10	TSHZ2	-1.8640775680541992
10	C8orf4	-1.868041753768921
10	CYBA	-1.8713161945343018
10	TMTC1	-1.871649980545044
10	MFSD1	-1.8797062635421753
10	LINC01133	-1.8805694580078125
10	SASH3	-1.8835686445236206
10	ACTA1	-1.8861583471298218
10	THBS1	-1.892048716545105
10	HCK	-1.8933049440383911
10	IGF1	-1.8944984674453735
10	IER5	-1.8966269493103027
10	FBLN2	-1.9020353555679321
10	IFITM1	-1.9031774997711182
10	CD14	-1.9040626287460327
10	GPR183	-1.904782772064209
10	CCDC3	-1.904852032661438
10	FBLN5	-1.9049623012542725
10	PID1	-1.9062583446502686
10	IGSF9	-1.9168295860290527
10	HES4	-1.9266455173492432
10	LCP2	-1.93430495262146
10	CDKN2D	-1.935903549194336
10	APLNR	-1.9363327026367188
10	RHOB	-1.9368449449539185
10	MOXD1	-1.9440490007400513
10	SLC5A1	-1.9537733793258667
10	NREP	-1.95475172996521
10	CXorf21	-1.957737684249878
10	SLC9A3R2	-1.9598710536956787
10	CACNA1C	-1.9664705991744995
10	PLAT	-1.9673112630844116
10	IFNGR1	-1.9674487113952637
10	CGNL1	-1.9674935340881348
10	LCP1	-1.9692797660827637
10	CD4	-1.9775246381759644
10	MYC	-1.982110857963562
10	RGS10	-1.9873385429382324
10	KNSTRN	-1.9961576461791992
10	RGS4	-1.997026801109314
10	LPAR4	-1.997604489326477
10	PYCARD	-1.9981671571731567
10	CLDN6	-2.0004730224609375
10	MCAM	-2.003326654434204
10	ADAM15	-2.011608839035034
10	IRX5	-2.0152463912963867
10	DOCK8	-2.016139268875122
10	SEPT4	-2.0184640884399414
10	OGN	-2.020404815673828
10	BID	-2.020617961883545
10	C1QA	-2.021955728530884
10	NGFR	-2.0223002433776855
10	SH2D3C	-2.0248000621795654
10	PTAFR	-2.0284664630889893
10	REM1	-2.037222146987915
10	CD300A	-2.0390536785125732
10	LAIR1	-2.0395665168762207
10	FHOD3	-2.045206308364868
10	NR4A1	-2.0452966690063477
10	SRPX	-2.0464813709259033
10	RP11-380D23.2	-2.0469367504119873
10	RP11-532N4.2	-2.047881841659546
10	PRELP	-2.050271987915039
10	EGR2	-2.055513620376587
10	KHDRBS3	-2.0585553646087646
10	MTRNR2L8	-2.065213680267334
10	MECOM	-2.071019411087036
10	F3	-2.075838327407837
10	AKAP6	-2.0765867233276367
10	NRGN	-2.0828216075897217
10	THBS2	-2.0898287296295166
10	HAVCR2	-2.0908448696136475
10	FOS	-2.0917317867279053
10	EMILIN3	-2.0941596031188965
10	ATAD2	-2.0949010848999023
10	ACKR3	-2.095501184463501
10	FRZB	-2.101336717605591
10	COL5A3	-2.1037776470184326
10	CDKN1A	-2.1044657230377197
10	FMOD	-2.1058783531188965
10	EVI2B	-2.107713460922241
10	FOXC2	-2.1078059673309326
10	MCEMP1	-2.109611988067627
10	EGR1	-2.110797643661499
10	SEMA5B	-2.1154367923736572
10	CD200R1	-2.121853828430176
10	PHACTR1	-2.124403476715088
10	RP11-19O2.1	-2.130096673965454
10	HEYL	-2.1326282024383545
10	ABCA8	-2.1360924243927
10	PLP2	-2.137786626815796
10	TUBB2B	-2.1435768604278564
10	NR4A2	-2.1440775394439697
10	DOK7	-2.1441941261291504
10	TNF	-2.1463184356689453
10	RARRES2	-2.1510672569274902
10	STAT4	-2.1598079204559326
10	SULT1E1	-2.1609020233154297
10	ABCA6	-2.1610984802246094
10	PDGFD	-2.1631994247436523
10	FILIP1L	-2.165565013885498
10	AOAH	-2.169898271560669
10	DUSP1	-2.1703271865844727
10	RAB3IP	-2.1834213733673096
10	TDGF1	-2.1903398036956787
10	ZNF331	-2.194159746170044
10	GMFG	-2.1962170600891113
10	CTNNA3	-2.2007226943969727
10	NRK	-2.2036843299865723
10	FYB	-2.2085671424865723
10	C21orf58	-2.210625648498535
10	TFPI2	-2.213360071182251
10	LY86	-2.215693712234497
10	CX3CR1	-2.2167975902557373
10	FCER1G	-2.2227766513824463
10	C11orf96	-2.22664475440979
10	HLA-DPA1	-2.23654842376709
10	LY96	-2.240004777908325
10	DUT	-2.250141143798828
10	LOXL1	-2.2584388256073
10	PPP1R14A	-2.259105920791626
10	EVI2A	-2.2603776454925537
10	FAM162B	-2.271862268447876
10	ANGPTL2	-2.276543140411377
10	MSR1	-2.2795889377593994
10	SDC2	-2.282712936401367
10	CYTH4	-2.2884020805358887
10	C4orf32	-2.29589581489563
10	FEN1	-2.298884391784668
10	COTL1	-2.301848888397217
10	FOXS1	-2.3051624298095703
10	HAND1	-2.3069560527801514
10	NNAT	-2.307666063308716
10	GAS1	-2.310500144958496
10	SAMSN1	-2.3112518787384033
10	CTD-2194D22.3	-2.3190934658050537
10	SIGLEC1	-2.32320499420166
10	TYMP	-2.33320689201355
10	COL6A6	-2.334622859954834
10	PRDM16	-2.335202693939209
10	PCNA	-2.33884334564209
10	MSC	-2.3426177501678467
10	LMOD3	-2.3589446544647217
10	APCDD1	-2.3617236614227295
10	CDS1	-2.3637309074401855
10	SLCO2B1	-2.3710920810699463
10	TMIGD3	-2.373530864715576
10	HLA-DRA	-2.3736679553985596
10	HMOX1	-2.3742706775665283
10	OLFML2B	-2.3746325969696045
10	COL2A1	-2.37501859664917
10	ENC1	-2.3771557807922363
10	HIGD1B	-2.3821451663970947
10	KIF14	-2.3844268321990967
10	GCNT2	-2.3875925540924072
10	JUNB	-2.3906915187835693
10	SIGLEC10	-2.393672466278076
10	BBS9	-2.394535779953003
10	PARM1	-2.3970413208007812
10	LINC01082	-2.399639129638672
10	MARCH1	-2.4002273082733154
10	PLIN5	-2.400359869003296
10	PLD4	-2.4014434814453125
10	PTPRC	-2.409677028656006
10	DLK1	-2.410806655883789
10	MICAL3	-2.4108660221099854
10	FIBIN	-2.4130194187164307
10	ATP1A3	-2.413243532180786
10	LINC01405	-2.418424367904663
10	ITGAM	-2.4237945079803467
10	KLHL13	-2.424083948135376
10	IGFBP3	-2.433532238006592
10	GBP4	-2.435412883758545
10	PPP2R2B	-2.440406084060669
10	ALCAM	-2.4407355785369873
10	KLF2	-2.4440360069274902
10	GAS2L3	-2.4579427242279053
10	GPAT3	-2.458070755004883
10	SUN2	-2.465433359146118
10	NRAP	-2.470104455947876
10	MIR4435-2HG	-2.4702203273773193
10	FAM46A	-2.4721851348876953
10	LPL	-2.4731340408325195
10	CSPG4	-2.4746358394622803
10	GIMAP4	-2.4780566692352295
10	TPSAB1	-2.4784233570098877
10	HMGB3	-2.47990345954895
10	AURKA	-2.484692335128784
10	TREM2	-2.4915666580200195
10	TNFAIP6	-2.4940123558044434
10	CEBPD	-2.495758533477783
10	ALOX5AP	-2.49946928024292
10	PPP1R15A	-2.5137081146240234
10	GUCY1A3	-2.521726608276367
10	PIF1	-2.5227859020233154
10	NDUFA4L2	-2.5240120887756348
10	NOTCH3	-2.5278193950653076
10	GAS7	-2.533504009246826
10	HHIP	-2.533541679382324
10	IRX2	-2.534834623336792
10	CTGF	-2.5362226963043213
10	MEST	-2.5365474224090576
10	CYR61	-2.5382463932037354
10	PDK4	-2.5386860370635986
10	C1orf186	-2.548724412918091
10	LMNA	-2.5489439964294434
10	FPR1	-2.5529019832611084
10	CLEC7A	-2.5591604709625244
10	HIST1H1D	-2.559661865234375
10	COLEC11	-2.5637309551239014
10	TNFAIP8L2	-2.565452814102173
10	PAG1	-2.568525552749634
10	ARPC1B	-2.5693047046661377
10	CD53	-2.5695552825927734
10	UCP2	-2.586491584777832
10	APOLD1	-2.5953493118286133
10	CRYBB1	-2.5954723358154297
10	AGR2	-2.6089587211608887
10	RAP1GAP2	-2.6145126819610596
10	ARID5B	-2.6216185092926025
10	CAMK2N1	-2.6219608783721924
10	KYNU	-2.6220030784606934
10	TPBG	-2.6237244606018066
10	IER3	-2.6290979385375977
10	PLA2G5	-2.6312339305877686
10	ADAP2	-2.635131597518921
10	LAPTM5	-2.6368706226348877
10	SAPCD2	-2.641690492630005
10	C1QTNF1-AS1	-2.6463639736175537
10	KCNJ2	-2.6515753269195557
10	LINC00152	-2.6562540531158447
10	ENG	-2.6616435050964355
10	MFAP4	-2.6779110431671143
10	FAM83D	-2.68168044090271
10	HIST1H1A	-2.689528703689575
10	LINC00982	-2.6990435123443604
10	NPNT	-2.700420379638672
10	ABCA9	-2.7056877613067627
10	C2	-2.708583116531372
10	IFI6	-2.7105679512023926
10	STAB1	-2.715899705886841
10	UHRF1	-2.716829776763916
10	CST3	-2.7192089557647705
10	CKAP5	-2.723397970199585
10	DGKI	-2.7343196868896484
10	MXRA5	-2.73797345161438
10	CAPG	-2.7412033081054688
10	A2M	-2.784727096557617
10	IQGAP3	-2.788306474685669
10	GPRIN3	-2.791362762451172
10	FAM129A	-2.791729211807251
10	NPPB	-2.795348882675171
10	LOX	-2.7984259128570557
10	ADAMTS8	-2.800117254257202
10	APOBEC2	-2.808505058288574
10	NCKAP1L	-2.813650131225586
10	CD68	-2.814514636993408
10	FAM111A	-2.820298910140991
10	RNASE6	-2.82436203956604
10	NEDD4L	-2.8248515129089355
10	FCGR1A	-2.8341224193573
10	PLK1	-2.844068765640259
10	CKS1B	-2.846703052520752
10	CDC25B	-2.849497079849243
10	VCAM1	-2.851071357727051
10	TBX2	-2.854408025741577
10	TRIL	-2.854623556137085
10	FCGR2A	-2.8670270442962646
10	FCGRT	-2.872344732284546
10	ANKRD1	-2.8856024742126465
10	IL33	-2.911285161972046
10	PCDH7	-2.9146249294281006
10	LMCD1	-2.920905590057373
10	MCM7	-2.9349722862243652
10	OAS3	-2.936145544052124
10	NEK2	-2.941761016845703
10	HCST	-2.968108892440796
10	C3AR1	-2.9839305877685547
10	TMEM71	-3.001551866531372
10	GNG11	-3.00608491897583
10	FCGR1B	-3.009730100631714
10	HOPX	-3.011392593383789
10	HAPLN1	-3.0117058753967285
10	DHFR	-3.012486457824707
10	RP11-354E11.2	-3.0202114582061768
10	ENDOG	-3.020843029022217
10	GAS6	-3.0294480323791504
10	UBE2S	-3.034547805786133
10	IRX3	-3.047762393951416
10	COL4A2	-3.0654821395874023
10	PEG3	-3.0705175399780273
10	MT2A	-3.0720815658569336
10	HLA-B	-3.0725769996643066
10	GUCY1B3	-3.077857494354248
10	BUB1	-3.092028856277466
10	TROAP	-3.1020467281341553
10	LINC01272	-3.1077537536621094
10	CYP2J2	-3.109790802001953
10	FAM110A	-3.116140365600586
10	KPNA2	-3.1175074577331543
10	CPA3	-3.1182374954223633
10	CCR1	-3.1186041831970215
10	CDT1	-3.1353981494903564
10	P2RY13	-3.147552013397217
10	SCN5A	-3.1514010429382324
10	ECM1	-3.157104015350342
10	LMNB1	-3.1571192741394043
10	CCNB1	-3.189258098602295
10	VAV1	-3.201622486114502
10	MYBL2	-3.2137601375579834
10	MRC1	-3.225660562515259
10	ARHGAP11A	-3.2281360626220703
10	LPAR6	-3.2325825691223145
10	COL9A3	-3.2373626232147217
10	CSF1R	-3.2551939487457275
10	CENPM	-3.255445957183838
10	NCAPD2	-3.256486177444458
10	CCDC102B	-3.2660067081451416
10	NPW	-3.2708332538604736
10	CEBPB	-3.2734265327453613
10	VSIG4	-3.3052890300750732
10	FN1	-3.3119468688964844
10	CYBB	-3.311967372894287
10	CEP55	-3.3277411460876465
10	IRX4	-3.3388710021972656
10	CLSPN	-3.339846134185791
10	SLC27A6	-3.341553211212158
10	CYGB	-3.362978219985962
10	DPT	-3.3646745681762695
10	CDC20	-3.3920183181762695
10	GPR34	-3.39330792427063
10	CENPA	-3.3973565101623535
10	CD28	-3.398833990097046
10	HTRA3	-3.4019923210144043
10	CD163	-3.4118337631225586
10	TUBA1C	-3.4260201454162598
10	MPEG1	-3.434001922607422
10	MS4A4A	-3.4354965686798096
10	C1QC	-3.4382755756378174
10	PDGFRB	-3.4450924396514893
10	CD36	-3.448821783065796
10	S100A10	-3.4499380588531494
10	FOLR2	-3.4856953620910645
10	NKX2-5	-3.4944918155670166
10	PPP1R12B	-3.501363754272461
10	FABP5	-3.5084147453308105
10	CDCA8	-3.5143191814422607
10	ASF1B	-3.5226387977600098
10	NDC80	-3.5241849422454834
10	HEY2	-3.528597354888916
10	CENPK	-3.54376482963562
10	STMN1	-3.566709518432617
10	HJURP	-3.569441080093384
10	MMP2	-3.570084810256958
10	ZWINT	-3.5799167156219482
10	IL32	-3.584850311279297
10	COL15A1	-3.586702823638916
10	CCNB2	-3.5984747409820557
10	THY1	-3.6092629432678223
10	RBP7	-3.6197774410247803
10	SLC12A7	-3.622051239013672
10	PTTG1	-3.622769832611084
10	HPGDS	-3.625016212463379
10	TNFRSF12A	-3.6353507041931152
10	HMMR	-3.652229070663452
10	FBXO5	-3.6594622135162354
10	SGOL1	-3.6687395572662354
10	ELN	-3.6890621185302734
10	ARL6IP1	-3.69083833694458
10	LILRB5	-3.7042133808135986
10	DLGAP5	-3.7133285999298096
10	EBI3	-3.7204396724700928
10	AIF1L	-3.7273900508880615
10	ARHGDIB	-3.7286314964294434
10	KIF15	-3.7319233417510986
10	ISLR	-3.7348995208740234
10	MGP	-3.7396979331970215
10	RACGAP1	-3.7403292655944824
10	KIF11	-3.7420473098754883
10	SLC4A3	-3.7628378868103027
10	TGM2	-3.7646687030792236
10	KIF2C	-3.771738052368164
10	KIFC1	-3.777534008026123
10	FAM64A	-3.7792932987213135
10	TUBB4B	-3.782879114151001
10	KCTD12	-3.7976725101470947
10	FOXD3-AS1	-3.7990827560424805
10	RAD51AP1	-3.802706003189087
10	SCN7A	-3.803893804550171
10	TGFBI	-3.8063488006591797
10	CDKN2C	-3.818312883377075
10	CKAP2L	-3.8254988193511963
10	C7	-3.837951898574829
10	LUM	-3.847439765930176
10	ECT2	-3.859251022338867
10	ETS1	-3.9200031757354736
10	FGF18	-3.9456980228424072
10	CDCA3	-3.9562649726867676
10	COL12A1	-3.991502046585083
10	CENPE	-3.993433952331543
10	DIAPH3	-3.994509696960449
10	HIST1H4C	-4.009455680847168
10	KLF6	-4.04352331161499
10	GPR22	-4.048961162567139
10	KIF20A	-4.052978038787842
10	ANLN	-4.057998180389404
10	COL21A1	-4.061060905456543
10	CORIN	-4.0735344886779785
10	DEPDC1	-4.091854572296143
10	H2AFX	-4.130279541015625
10	CDKN3	-4.146930694580078
10	DPEP2	-4.1521077156066895
10	ADORA3	-4.160935401916504
10	SGOL2	-4.181511402130127
10	FOXM1	-4.186509609222412
10	GPIHBP1	-4.193849563598633
10	NUF2	-4.199282169342041
10	LMNB2	-4.211286544799805
10	CASC5	-4.213964939117432
10	KIF23	-4.218710899353027
10	CKS2	-4.2262797355651855
10	NCAPG	-4.237780570983887
10	ALPK2	-4.264463424682617
10	CKAP2	-4.286030292510986
10	ASPM	-4.291958808898926
10	FBLN1	-4.304981231689453
10	TACC3	-4.311647415161133
10	MXD3	-4.335687637329102
10	COL5A1	-4.3708391189575195
10	APOE	-4.380943775177002
10	LMO4	-4.43839693069458
10	GPC3	-4.463831901550293
10	SPC24	-4.478034019470215
10	AURKB	-4.481257915496826
10	BANCR	-4.493818283081055
10	COL9A1	-4.512298583984375
10	S100A4	-4.5330071449279785
10	SERPINE2	-4.548241138458252
10	GGH	-4.552500247955322
10	FGF12	-4.556149482727051
10	S100A12	-4.558610916137695
10	CCNA2	-4.568661689758301
10	SPC25	-4.589493751525879
10	BGN	-4.592061519622803
10	UBE2T	-4.616611480712891
10	GTSE1	-4.617596626281738
10	TK1	-4.643119812011719
10	CENPW	-4.652301788330078
10	KIF20B	-4.681518077850342
10	RRM2	-4.732186317443848
10	PRC1	-4.774336814880371
10	LRRC10	-4.802727222442627
10	TFPI	-4.832087993621826
10	CENPU	-4.856322288513184
10	TPX2	-4.867437362670898
10	SMC2	-4.874434471130371
10	TUBA1B	-4.885898113250732
10	H2AFZ	-4.889819622039795
10	CDK1	-4.919319152832031
10	MAD2L1	-4.999358177185059
10	PBK	-5.011592864990234
10	LRRC49	-5.076193332672119
10	TYMS	-5.127456188201904
10	CENPF	-5.135789394378662
10	UBE2C	-5.1583733558654785
10	NUSAP1	-5.163562297821045
10	KIAA0101	-5.170674800872803
10	MYL3	-5.2144880294799805
10	MKI67	-5.2546515464782715
10	RGS5	-5.263494491577148
10	BIRC5	-5.27004337310791
10	DCN	-5.320229530334473
